Visitor ID,Date,Response,Rating,Account ID
user-bonita.dna-11170,2018-10-04 09:46:12,,7,bonita.dna::1-Bonita School District
user-bossier.live-1927,2018-10-04 09:18:22,The program is extremely slow moving from one application to another.  I also feel the program is not user friendly and is very difficult to navigate.  ,2,bossier.live::9999999-Bossier Parish Schools
user-bossier.live-2734,2018-10-04 09:33:02,,9,bossier.live::9999999-Bossier Parish Schools
user-bostoncollegiate.live-117,2018-10-04 09:31:18,,3,bostoncollegiate.live::9999999-Boston Collegiate Charter School
user-bostonpublicschools.live-10231,2018-10-04 09:24:05,"Your interface is absolutely nonintuitive and makes it harder for me to do this than if I were using Google forms, for example. Really needs a lot of work. Very disappointing that I have to use this for my job.",0,bostonpublicschools.live::9999999-Boston Public Schools
user-bostonpublicschools.live-11205,2018-10-04 09:32:27,,4,bostonpublicschools.live::9999999-Boston Public Schools
user-bostonpublicschools.live-7165,2018-10-04 09:29:55,,8,bostonpublicschools.live::9999999-Boston Public Schools
user-bostonpublicschools.live-7624,2018-10-04 09:25:20,,8,bostonpublicschools.live::9999999-Boston Public Schools
user-bpusd.isi-1367,2018-10-04 09:29:18,not many friends or co-workers use this type of database,6,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-1427,2018-10-04 09:12:36,,4,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-1536,2018-10-04 09:21:33,,8,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-1989,2018-10-04 09:05:09,,7,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-2162,2018-10-04 09:01:50,,5,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-2779,2018-10-04 09:10:44,,0,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-3890,2018-10-04 09:06:39,,9,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-9291373,2018-10-04 09:16:23,it is convenient.,9,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-9291383,2018-10-04 09:04:47,,8,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-9291541,2018-10-04 09:32:44,,10,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-9291877,2018-10-04 09:52:26,,10,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-bpusd.isi-9291928,2018-10-04 09:02:31,,10,bpusd.isi::9999999-BALDWIN PARK UNIFIED SCHOOL DISTRICT
user-brightonsd.live-1124,2018-10-04 09:09:31,"very cumbersome,  many issues with ""glitches""  not as user friendly as other systems I have used.  ",2,brightonsd.live::9999999-Brighton School District
user-brightonsd.live-1696,2018-10-04 09:46:25,It's not user-friendly.,0,brightonsd.live::9999999-Brighton School District
user-brightstarschools.live-1816,2018-10-04 09:45:24,,1,brightstarschools.live::9999999-Bright Star Schools
user-brightstarschools.live-1871,2018-10-04 09:19:00,,10,brightstarschools.live::9999999-Bright Star Schools
user-brightstarschools.live-1872,2018-10-04 09:15:41,,8,brightstarschools.live::9999999-Bright Star Schools
user-brightstarschools.live-1904,2018-10-04 09:49:46,,9,brightstarschools.live::9999999-Bright Star Schools
user-brightstarschools.live-2004,2018-10-04 09:37:46,,10,brightstarschools.live::9999999-Bright Star Schools
user-brightstarschools.live-2361,2018-10-04 09:57:51,,10,brightstarschools.live::9999999-Bright Star Schools
user-brightstarschools.live-2391,2018-10-04 09:53:56,,10,brightstarschools.live::9999999-Bright Star Schools
user-brilla.live-7,2018-10-04 09:33:58,,7,brilla.live::9999999-Brilla College Prep Charter Schools
user-bronxarts.live-193,2018-10-04 09:31:46,,5,bronxarts.live::9999999-Bronx Charter School For The Arts (District)
user-bronxexcellence.live-744,2018-10-04 09:48:50,,10,bronxexcellence.live::9999999-Excellence Community Schools
user-brooklynprospect.live-8,2018-10-04 09:10:19,,5,brooklynprospect.live::9999999-Brooklyn Prospect Charter School
user-bulloch.live-2713,2018-10-04 09:09:58,,10,bulloch.live::9999999-Bulloch County Schools
user-bvls.live-96,2018-10-04 09:10:02,,9,bvls.live::9999999-Buckeye Valley Local Schools
user-bwcf.live-670,2018-10-04 09:25:06,,5,bwcf.live::9999999-Beginning with Children
user-bwcf.live-700,2018-10-04 09:11:08,,10,bwcf.live::9999999-Beginning with Children
user-bwcf.live-820,2018-10-04 09:01:40,,7,bwcf.live::9999999-Beginning with Children
user-caddoschools.live-680,2018-10-04 09:07:36,,1,caddoschools.live::9999999-Caddo Parish
user-caliber.live-283,2018-10-04 09:12:12,,9,caliber.live::9999999-Caliber Schools
user-caliber.live-362,2018-10-04 09:41:56,,9,caliber.live::9999999-Caliber Schools
user-capousd.dna-29697,2018-10-04 09:54:59,,10,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-29730,2018-10-04 09:02:59,,7,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-30495,2018-10-04 09:25:07,,10,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-33798,2018-10-04 09:01:46,,9,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-34839,2018-10-04 09:59:45,,8,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-35696,2018-10-04 09:31:08,,10,capousd.dna::9999999-Capistrano Unified School District
user-capousd.dna-36061,2018-10-04 09:55:55,,7,capousd.dna::9999999-Capistrano Unified School District
user-carrollcountyschools.live-1773,2018-10-04 09:38:03,I use it daily!  I cannot imagine having class without this!,10,carrollcountyschools.live::9999999-Carroll County Schools
user-carrollcountyschools.live-2092,2018-10-04 09:46:59,,8,carrollcountyschools.live::9999999-Carroll County Schools
user-carrollcountyschools.live-773,2018-10-04 09:17:07,,10,carrollcountyschools.live::9999999-Carroll County Schools
user-caruthers.dna-333,2018-10-04 09:52:36,,8,caruthers.dna::9999999-Caruthers Unified School District
user-ccbcmexico.live-6,2018-10-04 09:26:17,,10,ccbcmexico.live::9999999-CCBC Mexico
user-ccboe.live-2756,2018-10-04 09:06:49,,5,ccboe.live::9999999-Columbia County School System
user-ccresa.live-1662,2018-10-04 09:08:17,,8,ccresa.live::9999999-Consortium
user-ccresa.live-183,2018-10-04 09:05:48,,0,ccresa.live::19140-St. Johns Public Schools
user-ccresa.live-228,2018-10-04 09:52:20,,7,ccresa.live::19140-St. Johns Public Schools
user-ccresa.live-2387,2018-10-04 09:10:15,,8,ccresa.live::9999999-Consortium
user-centinela.dna-1300,2018-10-04 09:21:37,Copy and Paste to make Itembank questions is very difficult.,7,centinela.dna::9999999-Centinela Valley Union High School District
user-central.live-778,2018-10-04 09:03:47,,0,central.live::9999999-Central Union School District
user-centralcss.live-2652,2018-10-04 09:37:26,,8,centralcss.live::9999999-Central Community School System
user-centralcss.live-2860,2018-10-04 09:37:54,,9,centralcss.live::9999999-Central Community School System
user-centralcss.live-3349,2018-10-04 09:30:55,,2,centralcss.live::9999999-Central Community School System
user-centralunified.dna-2133,2018-10-04 09:52:22,,6,centralunified.dna::9999999-Central Unified School District
user-centralunified.dna-2829,2018-10-04 09:17:11,,9,centralunified.dna::9999999-Central Unified School District
user-centralunified.dna-2838,2018-10-04 09:45:57,,7,centralunified.dna::9999999-Central Unified School District
user-cesd.live-2,2018-10-04 09:18:22,,10,cesd.live::9999999-Centralia School District
user-cesd.live-491,2018-10-04 09:27:40,,1,cesd.live::9999999-Centralia School District
user-cesd.live-567,2018-10-04 09:28:12,,7,cesd.live::9999999-Centralia School District
user-cgresd.live-616,2018-10-04 09:09:40,,10,cgresd.live::18060-Harrison Community Schools
user-chaffey.dna-134115,2018-10-04 09:04:19,,10,chaffey.dna::9999999-Chaffey
user-cherrycreekschools.live-7968,2018-10-04 09:50:18,,6,cherrycreekschools.live::9999999-CHERRY CREEK SCHOOL DISTRICT NO. 5
user-chuh.live-11421,2018-10-04 09:02:52,,7,chuh.live::9999999-Cleveland Heights-University Heights City School District
user-cisd.focus-10931,2018-10-04 09:42:24,,7,cisd.focus::13902-Endeavor Academy (District)
user-cisd.focus-16804,2018-10-04 09:08:56,,2,cisd.focus::13090-Lakeview (Calhoun) (District)
user-cisd.focus-50742,2018-10-04 09:26:39,,10,cisd.focus::12040-Quincy Community Schools
user-cisd.focus-51531,2018-10-04 09:20:34,,3,cisd.focus::23010-Bellevue (District)
user-cisd.focus-6967,2018-10-04 09:35:17,,7,cisd.focus::912000-Branch ISD (ISD)
user-cisd.focus-7864,2018-10-04 09:35:16,,2,cisd.focus::13020-Battle Creek (District)
user-cisd.focus-9460,2018-10-04 09:59:47,,4,cisd.focus::12010-Coldwater Community Schools
user-cjusd.live-3385,2018-10-04 09:45:10,Minimal or no training provided by district and admin.,6,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-3461,2018-10-04 09:09:08,"difficulty in finding a simple report of students' scores on a benchmark test
difficulty in finding a simple report of grades (grade list report) with all students listed...simply showing each subject and grade",1,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-3647,2018-10-04 09:25:16,,5,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-3712,2018-10-04 09:58:35,,3,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-3823,2018-10-04 09:14:26,I don't like it.,3,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-3866,2018-10-04 09:37:16,,10,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-3949,2018-10-04 09:30:12,"to much clicking.
can't write notes on assignments per student
to small when printing
marks all assignments missing - unless teacher post dates assignment
",5,cjusd.live::9999999-Colton Joint Unified School District
user-cjusd.live-4551,2018-10-04 09:12:59,,7,cjusd.live::9999999-Colton Joint Unified School District
user-claremont.dna-1873,2018-10-04 09:26:02,,10,claremont.dna::9999999-Claremont Unified School District
user-clarkston.live-267,2018-10-04 09:53:27,It is not user friendly.,1,clarkston.live::9999999-Clarkston Community Schools
user-claytonvalley.dna-295,2018-10-04 09:32:57,,10,claytonvalley.dna::9999999-Clayton Valley Charter District
user-cnusd.live-4799,2018-10-04 09:05:03,,10,cnusd.live::9999999-Corona-Norco Unified SD
user-cnusd.live-4817,2018-10-04 09:57:09,,8,cnusd.live::9999999-Corona-Norco Unified SD
user-cnusd.live-5024,2018-10-04 09:30:19,,5,cnusd.live::9999999-Corona-Norco Unified SD
user-cnusd.live-6523,2018-10-04 09:28:51,,10,cnusd.live::9999999-Corona-Norco Unified SD
user-coastusd.isi-165,2018-10-04 09:01:26,"  Because I always get the info I need immediately...no problems so far.",10,coastusd.isi::9999999-Coast USD
user-cojusd.dna-1012,2018-10-04 09:01:29,,10,cojusd.dna::9999999-Cutler-Orosi Joint Unified School District
user-cojusd.dna-1198,2018-10-04 09:37:39,,7,cojusd.dna::9999999-Cutler-Orosi Joint Unified School District
user-cojusd.dna-1278,2018-10-04 09:19:53,,4,cojusd.dna::9999999-Cutler-Orosi Joint Unified School District
user-colquitt.live-2723,2018-10-04 09:03:39,,10,colquitt.live::9999999-Colquitt County Schools
user-colusa.live-403,2018-10-04 09:27:53,,8,colusa.live::9999999-Colusa Unified School District
user-coneyislandprep.live-697,2018-10-04 09:08:19,,8,coneyislandprep.live::9999999-Coney Island Prep
user-cornerstonecharters.live-187,2018-10-04 09:52:43,,8,cornerstonecharters.live::9999999-Cornerstone Charter School
user-crestviewlocal.live-67,2018-10-04 09:04:11,,9,crestviewlocal.live::9999999-Crestview Local
user-crestwood.live-113,2018-10-04 09:24:36,,9,crestwood.live::9999999-Crestwood Board Office
user-crestwood.live-170,2018-10-04 09:17:47,,9,crestwood.live::9999999-Crestwood Board Office
user-crestwood.live-813,2018-10-04 09:57:14,,7,crestwood.live::9999999-Crestwood Board Office
user-csd.dna-240,2018-10-04 09:07:44,,8,csd.dna::9999999-Central Elementary School District
user-culvercity.live-1056,2018-10-04 09:08:55,"It is very user unfriendly. As someone who is not very in tune with technology (I am 31 so I can use it, I just am not super great at it) assigning questions and creating tests and quizzes is very difficult. In addition to that Once I get the results, they are confusing to read and so far, some of them are incorrectly graded for no apparent reason. It is extremely frustrating and is a district initiative in my district that I would not use unless I had to. ",0,culvercity.live::9999999-Culver City Unified School District
user-cusd.dna-573502356,2018-10-04 09:56:47,,0,cusd.dna::1-CUSD District
user-cusd.dna-573504690,2018-10-04 09:58:54,,9,cusd.dna::1-CUSD District
user-cvesd.live-5305,2018-10-04 09:01:41,,10,cvesd.live::9999999-Chula Vista Elementary School District
user-cwclosangeles.live-462,2018-10-04 09:11:39,,5,cwclosangeles.live::9999999-Citizens of the World Charter Schools Los Angeles
user-cwclosangeles.live-57,2018-10-04 09:36:52,,9,cwclosangeles.live::9999999-Citizens of the World Charter Schools Los Angeles
user-cwclosangeles.live-796,2018-10-04 09:36:05,,5,cwclosangeles.live::9999999-Citizens of the World Charter Schools Los Angeles
user-cwclosangeles.live-882,2018-10-04 09:09:09,,8,cwclosangeles.live::9999999-Citizens of the World Charter Schools Los Angeles
user-dalton.live-1314,2018-10-04 09:13:21,,8,dalton.live::9999999-Dalton Public Schools
user-darnallcharter.live-174,2018-10-04 09:28:21,,8,darnallcharter.live::9999999-Darnall District
user-dcboe.live-187,2018-10-04 09:05:56,"2 things I would like to be added for a higher rating... 
1.  When live proctoring a test, I wish we could sort by class so all the classes I teach are not displayed at one time.
2.  When a new 9 weeks happens, I wish there was not a delay in updating rosters.  It makes it very inconvenient when administering a 2 day test that happens to fall in that time period.",5,dcboe.live::9999999-Decatur County
user-dcboe.live-514,2018-10-04 09:39:47,,7,dcboe.live::9999999-Decatur County
user-dcboe.live-69,2018-10-04 09:14:10,,7,dcboe.live::9999999-Decatur County
user-dearborn.live-229,2018-10-04 09:51:10,,4,dearborn.live::9999999-Dearborn Public Schools
user-diisd.ise-100000992,2018-10-04 09:04:31,not that user friendly,5,diisd.ise::22030-Breitung Township Schools
user-district287.live-380,2018-10-04 09:09:05,,7,district287.live::109-North Education Center
user-dmusd.isi-1138815,2018-10-04 09:57:23,,10,dmusd.isi::9999999-Del Mar Union School District
user-dmusd.isi-1138901,2018-10-04 09:34:28,,10,dmusd.isi::9999999-Del Mar Union School District
user-downey.live-6752,2018-10-04 09:09:56,,10,downey.live::9999999-Downey Unified SD
user-downey.live-7884,2018-10-04 09:37:15,,6,downey.live::9999999-Downey Unified SD
user-dpscd.live-10629,2018-10-04 09:07:40,,10,dpscd.live::9999999-DPS Community District
user-dpsk12.live-199120,2018-10-04 09:15:19,,4,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-200526,2018-10-04 09:02:48,"Illuminate provides a good platform for analyzing data. Creating items, however, is limited to just a few formats. We need added features for creation of drag-and-drop items as well as multiple part items. If those were available, I would have scored my likelihood to recommend as a ""10.""
",7,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-200951,2018-10-04 09:57:10,,0,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-201041,2018-10-04 09:12:36,,6,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-208610,2018-10-04 09:48:24,,6,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-208760,2018-10-04 09:20:44,,3,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-213123,2018-10-04 09:55:29,no auto fill option.,5,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-216155,2018-10-04 09:10:14,Creation needs: drag and drop item creation needed; multiple part questions needed.,6,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
user-dpsk12.live-228148,2018-10-04 09:39:40,,3,dpsk12.live::9999999-DENVER PUBLIC SCHOOLS
