Visitor ID,Date,Rating,Response,Channel
user-egusd.live-13050,2021-10-27 10:32:54,10,,In-app
user-egusd.live-16413,2021-10-27 09:59:04,0,"Our district already uses Illuminate, there is no need to recommend. ",In-app
user-egusd.live-9286,2021-10-27 07:19:46,5,"It is not an intuitive program and requires more training than most districts are giving teachers, leaving us to do trial and error.",In-app
user-egusd.live-9467,2021-10-27 07:11:31,2,"Clunky interface, slow performance, difficulty in creating own assessments, inability to easily edit assessments",In-app
user-egusd.live-9506,2021-10-27 13:52:34,0,,In-app
user-egusd.live-9956,2021-10-27 14:08:25,0,,In-app
user-ehps.live-27,2021-10-27 10:40:21,0,,In-app
user-emuhsd.live-376,2021-10-27 12:42:42,9,,In-app
user-erusd.live-1169,2021-10-27 07:32:15,10,,In-app
user-esuhsd.live-26071,2021-10-27 14:04:35,7,,In-app
user-esuhsd.live-26986,2021-10-27 15:10:52,10,,In-app
user-exeterk12.live-781,2021-10-27 13:38:07,9,,In-app
user-fcoe.live-177,2021-10-27 09:39:11,8,,In-app
user-fjuhsd.dna-1809,2021-10-27 12:09:53,10,,In-app
user-fldusd.dna-599,2021-10-27 09:30:16,10,,In-app
user-fremont.live-2600,2021-10-27 12:00:47,0,,In-app
user-fremont.live-2853,2021-10-27 07:59:59,0,,In-app
user-fremont.live-4073,2021-10-27 00:07:20,0,This program is so sssllllllooooooowwwwwww!,In-app
user-fremont.live-4219,2021-10-27 10:30:56,0,,In-app
user-fremont.live-4365,2021-10-27 09:13:09,9,"I am not computer savvy, so even though it took me a while to learn to utilize it, I find it useful for finding information out about my resource students without having to always get that information from the teacher personally. It helps me ask more to the point questions.",In-app
user-fremont.live-4556,2021-10-27 15:34:44,10,,In-app
user-fremont.live-5310,2021-10-27 14:29:18,1,Because it does not show the data in a correct way,In-app
user-friendshipschools.live-2786,2021-10-27 05:04:08,10,,In-app
user-fsd.dna-1152,2021-10-27 14:42:16,10,,In-app
user-fsd.dna-892,2021-10-27 12:46:31,10,,In-app
user-fsusd.live-15780,2021-10-27 07:09:27,3,,In-app
user-fuesd.live-3653,2021-10-27 14:11:35,2,,In-app
user-fulton.live-11326,2021-10-27 06:50:18,2,,In-app
user-fulton.live-12328,2021-10-27 04:25:39,3,The students do not like it.,In-app
user-fulton.live-123806,2021-10-27 06:02:40,10,,In-app
user-fulton.live-124096,2021-10-27 05:43:26,10,,In-app
user-fulton.live-124659,2021-10-27 06:17:21,0,,In-app
user-fulton.live-124820,2021-10-27 06:05:55,8,,In-app
user-fulton.live-124823,2021-10-27 03:36:58,0,It is not easy to navigate.,In-app
user-fulton.live-125439,2021-10-27 09:00:41,0,The assessments are extremely rigorous and not age appropriate.,In-app
user-fulton.live-12689,2021-10-27 10:35:28,6,Not enough variety in passages/questions that are aligned to learning targets for 9-12 ELA. ,In-app
user-fulton.live-127153,2021-10-27 04:30:04,10,,In-app
user-fulton.live-127539,2021-10-27 08:59:39,10,,In-app
user-fulton.live-128269,2021-10-27 08:22:54,10,,In-app
user-fulton.live-12873,2021-10-27 12:53:16,9,,In-app
user-fulton.live-129192,2021-10-27 02:06:40,8,,In-app
user-fulton.live-130362,2021-10-27 05:31:23,10,,In-app
user-fulton.live-1366,2021-10-27 04:52:19,0,"I find it difficult to use and difficult to get grading data.  There are some things I like, but for the most part this is not the system I want to use. ",In-app
user-fulton.live-14492,2021-10-27 08:11:41,10,,In-app
user-fulton.live-15864,2021-10-27 15:31:07,8,,In-app
user-fulton.live-1890,2021-10-27 00:36:51,6,,In-app
user-fulton.live-2296,2021-10-27 11:44:21,9,,In-app
user-fulton.live-4744,2021-10-27 06:22:24,5,,In-app
user-fulton.live-4912,2021-10-27 05:46:47,1,,In-app
user-fulton.live-7065,2021-10-27 08:01:01,5,,In-app
user-fulton.live-7819,2021-10-27 05:40:42,10,Love the tiles!  It makes it easy to find what you're looking for. They are bright and inviting. ,In-app
user-fulton.live-8429,2021-10-27 09:09:27,3,,In-app
user-fulton.live-9143,2021-10-27 02:30:28,0,,In-app
user-fulton.live-9302,2021-10-27 06:23:26,10,,In-app
user-fulton.live-9388,2021-10-27 07:56:05,9,,In-app
user-fwcs.live-2089,2021-10-27 05:37:33,10,I LOVE the amount of resources AND detail in the small group reading lessons!,In-app
user-fwcs.live-2870,2021-10-27 04:33:36,6,,In-app
user-fwcs.live-2872,2021-10-27 10:11:40,0,I dont like having 18000 different things to look at,In-app
user-fwcs.live-3765,2021-10-27 13:10:54,0,Not appropriate for Kindergarten or 1st grade.,In-app
user-fwcs.live-3976,2021-10-27 04:35:49,4,,In-app
user-fwusd.live-1056,2021-10-27 11:27:49,2,,In-app
user-gabriella.isi-792,2021-10-27 10:30:13,5,no,In-app
user-galschoolsdenver.live-147,2021-10-27 07:07:11,5,,In-app
user-galschoolsdenver.live-326,2021-10-27 06:29:51,5,,In-app
user-galschoolsdenver.live-482,2021-10-27 07:20:23,5,,In-app
user-galschoolsdenver.live-503,2021-10-27 06:27:05,5,,In-app
user-galschoolsdenver.live-656,2021-10-27 06:34:09,8,,In-app
user-gardengrove.dna-1051,2021-10-27 13:50:57,8,,In-app
user-gardengrove.dna-1956,2021-10-27 16:16:40,10,,In-app
user-gardengrove.dna-2487,2021-10-27 09:15:33,9,,In-app
user-gardengrove.dna-27,2021-10-27 08:49:51,8,,In-app
user-gardengrove.dna-76,2021-10-27 10:13:12,5,,In-app
user-gckschools.live-2231,2021-10-27 09:23:43,5,,In-app
user-gckschools.live-2500,2021-10-27 09:22:36,8,NA,In-app
user-gckschools.live-3135,2021-10-27 07:52:42,10,,In-app
user-gfusd.live-607,2021-10-27 09:39:32,0,,In-app
user-gilroyunified.live-3803,2021-10-27 20:42:11,9,,In-app
user-goldenvalleycharter.isi-319,2021-10-27 14:54:33,10,I love DNA the flexible assessments.,In-app
user-goshenschools.live-417,2021-10-27 11:59:13,1,,In-app
user-gridley.dna-45,2021-10-27 20:12:33,0,The program is not really user-friendly!,In-app
user-guhsd.dna-3749,2021-10-27 12:08:55,10,,In-app
user-harlemvillage.live-467,2021-10-27 07:01:39,10,,In-app
user-hayward.live-978,2021-10-27 16:15:08,10,,In-app
user-henry.live-180693,2021-10-27 10:31:34,10,,In-app
user-henry.live-181733,2021-10-27 04:47:34,8,,In-app
user-henry.live-182312,2021-10-27 05:24:33,10,,In-app
user-henry.live-182568,2021-10-27 13:19:49,0,,In-app
user-henry.live-182755,2021-10-27 05:12:33,5,The system is not user-friendly. ,In-app
user-henry.live-183773,2021-10-27 06:34:25,3,Issues with class roster,In-app
user-henry.live-183936,2021-10-27 12:16:57,10,,In-app
user-henry.live-184819,2021-10-27 04:25:07,0,"It's hard to use.  Some answers are ""trick"" questions. The test materials won't always download -  one gets the message ""oops something went wrong."" It's slow.  Standards don't always align well. Not enough questions for a particular standard for certain curriculum.  And some of the questions are way too hard for math - I'm testing their reading ability more than their math knowledge.",In-app
user-henry.live-184997,2021-10-27 05:43:39,10,,In-app
user-henry.live-185199,2021-10-27 17:16:43,10,,In-app
user-henry.live-188942,2021-10-27 06:24:09,7,,In-app
user-henry.live-189045,2021-10-27 17:39:17,10,,In-app
user-henry.live-189343,2021-10-27 07:01:38,10,,In-app
user-henry.live-192013,2021-10-27 06:21:10,10,,In-app
user-henryfordacademy.live-304,2021-10-27 05:46:28,10,The test taking and scanning functions are the best I've ever used.,In-app
user-hisd.ise-805,2021-10-27 06:43:35,5,,In-app
user-hisd.ise-890,2021-10-27 09:54:31,10,,In-app
user-hobbsschools.live-5299,2021-10-27 14:03:17,9,,In-app
user-huronvalley.live-595,2021-10-27 05:36:20,10,,In-app
user-iberville.live-1623,2021-10-27 09:10:16,0,,In-app
user-ideala.live-700,2021-10-27 13:08:57,10,,In-app
user-ideapublicschools.live-21015,2021-10-27 22:31:44,10,,In-app
user-ideapublicschools.live-21285,2021-10-27 10:48:48,10,,In-app
user-ideapublicschools.live-24042,2021-10-27 09:39:07,5,,In-app
user-ideapublicschools.live-24547,2021-10-27 09:33:23,10,,In-app
user-ideapublicschools.live-26614,2021-10-27 09:35:31,5,,In-app
user-ideapublicschools.live-27315,2021-10-27 04:45:36,7,,In-app
user-ideapublicschools.live-27441,2021-10-27 05:22:38,6,,In-app
user-ideapublicschools.live-27961,2021-10-27 05:16:14,10,,In-app
user-ideapublicschools.live-30983,2021-10-27 05:22:05,10,,In-app
user-ideapublicschools.live-31839,2021-10-27 06:02:44,3,,In-app
user-ideapublicschools.live-32051,2021-10-27 18:08:18,3,,In-app
user-ideapublicschools.live-32110,2021-10-27 13:49:34,1,,In-app
user-ideapublicschools.live-32709,2021-10-27 08:56:47,9,,In-app
user-ideapublicschools.live-33122,2021-10-27 05:09:45,10,,In-app
user-inghamisd.dna-1270,2021-10-27 05:49:55,2,,In-app
user-inghamisd.dna-1514,2021-10-27 06:58:45,9,,In-app
user-inghamisd.dna-2081,2021-10-27 09:27:33,0,,In-app
user-inghamisd.dna-215,2021-10-27 13:32:42,9,,In-app
user-ioniaisd.ise-100005302,2021-10-27 12:59:18,2,,In-app
user-isaacschools.live-1774,2021-10-27 09:15:00,6,,In-app
user-isdschools.live-1627,2021-10-27 05:46:25,9,It's helpful for tracking data.,In-app
user-jcisd.live-3137,2021-10-27 03:59:55,4,,In-app
user-jcisd.live-3399,2021-10-27 06:10:59,0,,In-app
user-jcisd.live-5201,2021-10-27 07:53:37,0,,In-app
user-jocombs.live-293,2021-10-27 12:29:10,0,,In-app
user-jocombs.live-437,2021-10-27 12:47:11,10,,In-app
user-jocombs.live-51,2021-10-27 10:54:22,8,,In-app
user-jocombs.live-525,2021-10-27 12:46:13,0,why?,In-app
user-jocombs.live-55,2021-10-27 12:48:06,0,,In-app
user-jonescounty.live-527,2021-10-27 07:20:36,3,I teach 2nd grade and it is not age appropriate and the item banks are full of mistakes.,In-app
user-jonescounty.live-66,2021-10-27 07:09:20,6,,In-app
user-jpschools.live-1280,2021-10-27 10:30:46,1,Not intuitive. Not able to import work makes more work,In-app
user-jpschools.live-184,2021-10-27 07:13:58,10,,In-app
user-jpschools.live-4929,2021-10-27 02:16:27,3,,In-app
user-jpschools.live-501,2021-10-27 04:19:43,10,"Easy to use, efficient, and data is secure ",In-app
user-jpschools.live-7861,2021-10-27 07:47:21,10,,In-app
user-k12eta.live-4430,2021-10-27 05:48:43,8,I find Illuminate to be a great place to store my data in one place.,In-app
user-kippbayarea.live-100000789,2021-10-27 14:40:22,1,,In-app
user-kippjax.live-100000588,2021-10-27 11:40:38,6,,In-app
user-kippmemphis.live-100000633,2021-10-27 11:37:04,10,,In-app
user-kippmetroatlanta.live-100000248,2021-10-27 07:06:15,9,,In-app
user-kippmetroatlanta.live-100000288,2021-10-27 06:50:50,7,,In-app
user-kippnashville.live-100001584,2021-10-27 07:43:44,9,,In-app
user-kippnashville.live-117,2021-10-27 19:11:44,10,,In-app
user-kippneworleans.live-100000918,2021-10-27 07:27:13,8,,In-app
user-kippnyc.live-496,2021-10-27 08:34:06,10,,In-app
user-kippstlouis.live-100000644,2021-10-27 12:51:26,10,,In-app
user-kipptexas.live-2254,2021-10-27 08:05:38,3,I like some of the color coding. I hate the number of clicks I have to go through in order to find things. The camera grader is unstable and doesnt work without clearing the cache and saying a prayer before starting illuminate after the first time accessing. I hate that it doesnt link to our student management system to pass grades back/forth ,In-app
user-kipptexas.live-2418,2021-10-27 08:40:16,10,,In-app
user-kipptexas.live-2504,2021-10-27 05:49:16,10,,In-app
user-kipptexas.live-2664,2021-10-27 10:00:07,6,,In-app
user-kipptexas.live-2801,2021-10-27 12:24:31,0,,In-app
user-kipptexas.live-2804,2021-10-27 10:28:29,7,"I like how I can assess data, but Illuminate's organization for finding old assigments makes it feel like a black hole",In-app
user-kipptexas.live-4724,2021-10-27 03:14:46,10,,In-app
user-kipptexas.live-4944,2021-10-27 05:40:31,4,,In-app
user-kipptexas.live-5192,2021-10-27 07:09:51,9,"My answer would normally be a 10, but my district no longer uses Illuminate for grading. The grading features and data collection make Illuminate THE go-to for teachers and administrators.",In-app
user-kipptexas.live-6511,2021-10-27 18:13:19,0,It is incredibly frustrating and time-consuming to have to enter grades into three different places. being required to enter scores into Illuminate is stressful and takes away from the time I would usually spend making my kids' lessons more enjoyable.,In-app
user-kipptexas.live-7100,2021-10-27 10:39:09,9,,In-app
user-lafourchepsd.live-9354,2021-10-27 07:28:13,3,,In-app
user-lakearthur.live-615,2021-10-27 07:43:09,9,,In-app
user-lapeer.live-50,2021-10-27 05:42:23,5,It's not user friendly.,In-app
user-lcer.live-821,2021-10-27 16:08:49,9,,In-app
user-lcisd.ise-1904,2021-10-27 07:08:14,6,,In-app
user-lcisd.ise-2250,2021-10-27 06:14:10,8,can be difficult to navigate if you dont have proper training,In-app
user-leadpublicschools.live-1409,2021-10-27 08:34:21,10,,In-app
user-learn4life.live-1438,2021-10-27 13:49:47,2,,In-app
user-lewiscentral.live-306,2021-10-27 05:09:16,10,,In-app
user-lincolnpark.live-1164,2021-10-27 10:26:57,10,,In-app
user-lisd.ise-86702,2021-10-27 15:41:25,1,,In-app
user-littletonaz.live-2077,2021-10-27 14:24:20,10,,In-app
user-littletonaz.live-2897,2021-10-27 14:48:21,5,"Not always so simple to use, and there is often a lot of reading for just 2 questions. ",In-app
user-littletonaz.live-2900,2021-10-27 13:50:29,4,,In-app
user-livonia.live-1525,2021-10-27 04:59:26,5,,In-app
user-lmsvsd.live-1863,2021-10-27 07:10:15,10,,In-app
user-lmusd.live-413,2021-10-27 07:31:19,0,,In-app
user-lompocschools.live-403,2021-10-27 13:04:23,0,,In-app
user-lompocschools.live-511,2021-10-27 12:50:49,5,,In-app
user-lowndes.live-1211,2021-10-27 12:44:17,10,,In-app
user-lowndes.live-1339,2021-10-27 07:45:36,2,,In-app
user-lvjusd.live-1768,2021-10-27 16:29:23,5,Cumbersome to find data and locate needed information. ,In-app
user-maderausd.live-1903,2021-10-27 08:51:36,0,Not user friendly,In-app
user-maderausd.live-3940,2021-10-27 11:47:13,0,It does not have the creative options for task-based assessments in math.,In-app
user-magnoliapublicschools.live-665,2021-10-27 14:37:43,3,,In-app
user-magnoliasd.live-1284,2021-10-27 10:49:57,8,,In-app
user-magnoliasd.live-1480,2021-10-27 14:22:27,6,,In-app
user-manteca.live-4292,2021-10-27 14:28:45,1,it is not teacher or student user friendly,In-app
user-manteca.live-4487,2021-10-27 14:44:34,0,,In-app
user-manteca.live-4749,2021-10-27 07:33:07,0,,In-app
user-manteca.live-5201,2021-10-27 08:36:05,1,,In-app
user-marion.live-334,2021-10-27 04:59:22,7,,In-app
user-mason.live-813,2021-10-27 05:56:49,8,,In-app
user-masterycharter.live-13,2021-10-27 05:09:37,10,,In-app
user-masterycharter.live-99,2021-10-27 12:31:47,10,,In-app
user-maumeek12.live-91,2021-10-27 11:47:11,8,,In-app
user-mcas.live-1243,2021-10-27 11:57:06,3,,In-app
user-mcas.live-1310,2021-10-27 03:56:09,7,,In-app
user-mcas.live-1742,2021-10-27 13:41:43,0,,In-app
user-mcesa.ise-1244,2021-10-27 09:01:13,2,,In-app
user-mcschools.live-3226,2021-10-27 09:48:53,6,,In-app
user-mdusd.live-27983,2021-10-27 11:02:15,10,,In-app
user-melvindale.live-1003,2021-10-27 09:55:43,10,,In-app
user-msd38.live-957,2021-10-27 07:21:14,7,,In-app
user-msdlt.live-3544,2021-10-27 09:28:11,0,learning curve is too steep. Creating an assessment is not intuitive. The steps are out of order for what you actually have to do.,In-app
user-msdlt.live-3954,2021-10-27 05:39:31,1,Difficult to navigate the website.  Data is only good to compare to other students in regards to risk of passing state assessments.  Need much more data in order to be useful,In-app
user-msdlt.live-4243,2021-10-27 01:55:27,8,,In-app
user-mvusd.live-3661,2021-10-27 13:33:00,10,,In-app
user-ncresa.live-1739,2021-10-27 08:56:23,5,Seems like there would be better solutions for documentation,In-app
user-newhall.live-165,2021-10-27 12:16:02,10,,In-app
user-newhall.live-64,2021-10-27 12:53:03,9,,In-app
user-newton.live-3649,2021-10-27 09:50:58,10,,In-app
user-newton.live-4992,2021-10-27 05:11:10,10,,In-app
user-newton.live-762,2021-10-27 13:50:16,9,,In-app
user-newton.live-831,2021-10-27 11:59:10,8,,In-app
user-nkc.live-1452,2021-10-27 07:20:25,8,,In-app
user-nkc.live-263,2021-10-27 17:29:08,9,,In-app
user-nkc.live-6200,2021-10-27 12:09:42,0,,In-app
user-nmusd.live-1407,2021-10-27 15:32:41,8,,In-app
user-nmusd.live-3347,2021-10-27 11:12:51,10,,In-app
user-oakpark.live-515,2021-10-27 08:37:39,2,,In-app
user-omsd.dna-5281,2021-10-27 14:34:04,10,,In-app
user-orangeusd.live-472,2021-10-27 14:19:47,0,,In-app
user-ovsd.live-1575,2021-10-27 19:53:42,3,,In-app
user-ovsd.live-754,2021-10-27 14:17:17,10,,In-app
user-palmdalesd.live-19840,2021-10-27 07:28:56,2,Not user-friendly at all!,In-app
user-palmdalesd.live-19941,2021-10-27 13:47:19,9,Meets standards,In-app
user-palmdalesd.live-20049,2021-10-27 10:09:17,10,,In-app
user-palmdalesd.live-21152,2021-10-27 12:37:29,3,Difficult to navigate. One of my lease favorite programs to work with.,In-app
user-paramount.live-4074,2021-10-27 11:16:59,8,,In-app
user-paulcharter.live-447,2021-10-27 10:41:41,2,It is too complicated. The format isn't streamlined enough.,In-app
user-paulcharter.live-463,2021-10-27 07:21:23,10,,In-app
user-pbvusd.live-2712,2021-10-27 11:42:57,0,,In-app
user-pesd92.live-2002,2021-10-27 14:17:46,8,,In-app
user-phoenixunion.live-10480,2021-10-27 11:29:01,0,,In-app
user-phoenixunion.live-71395,2021-10-27 09:36:11,3,"Too many problems, difficult to work with, doesn't mesh with Synergy grading and a bad history of NOT working when we need it!!!!!  Many other and better testing platforms out there!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",In-app
user-pinckney.live-2,2021-10-27 09:41:49,10,,In-app
user-pleasantgrove.live-948,2021-10-27 13:15:41,10,,In-app
user-pleasanton.live-1086,2021-10-27 09:58:36,0,not user friendly...so hard to navigate,In-app
user-pleasanton.live-1339,2021-10-27 15:02:37,5,,In-app
user-plymouthcanton.live-4548,2021-10-27 10:42:42,10,,In-app
user-polk.live-1932,2021-10-27 04:40:13,2,"It is not intuitive, at all. When I click on live proctoring in two different places, it takes me to two different pages. They should take me to the same place when I click on names or title or links that are the same. 
",In-app
user-portervilleschools.live-2044,2021-10-27 14:47:25,10,,In-app
user-portervilleschools.live-2797,2021-10-27 15:29:34,5,,In-app
user-portervilleschools.live-3281,2021-10-27 08:01:11,0,Just horrible. ,In-app
